unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
101028,7,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"Z",0,"R",7,"R",11,1
101028,13,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",8,1
101028,14,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",8,1
101028,22,"Z",0,"Z",0,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",12,"Z",0,"Z",0,"R",8,"R",19,1
101073,1,"C",0,"C",0,"R",1,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",1,"R",0,1
101073,2,"C",0,"C",0,"C",0,"R",2,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",0,"R",2,1
101073,7,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,1
101073,15,"C",0,"C",0,"R",3,"R",1,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",3,"R",1,1
101073,16,"C",0,"C",0,"C",0,"R",3,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"C",0,"R",0,"R",3,1
101073,17,"C",0,"C",0,"R",2,"R",1,"C",1,"C",0,"C",0,"C",0,"C",0,"C",0,"R",2,"C",0,"C",0,"C",0,"R",5,"R",1,1
101073,21,"R",0,"R",0,"R",5,"R",5,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",8,"R",5,1
101073,22,"R",0,"R",0,"R",6,"R",7,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",9,"R",7,1
101107,6,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"R",1,"R",8,"R",13,1
101107,7,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"R",1,"R",8,"R",13,1
101107,13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3,1
101107,14,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3,1
101107,22,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",11,"Z",0,"R",1,"R",10,"R",16,1
101116,18,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",5,1
101116,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",5,1
101116,22,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",5,1
101143,6,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",13,"Z",0,"Z",0,"R",12,"R",14,1
101143,7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",13,"Z",0,"Z",0,"R",12,"R",14,1
101143,13,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",7,1
101143,14,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",7,1
101143,22,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",17,"Z",0,"Z",0,"R",16,"R",21,1
101161,6,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",16,"R",0,"R",0,"R",27,"R",18,1
101161,7,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",16,"R",0,"R",0,"R",27,"R",18,1
101161,13,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",8,1
101161,14,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",8,1
101161,22,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",23,"R",0,"R",0,"R",27,"R",26,1
101189,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",1,1
101189,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,1
101189,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
101189,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",5,"R",4,1
101189,9,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,1
101189,10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",9,"Z",0,"Z",0,"R",8,"R",10,1
101189,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,1
101189,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
101189,14,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",12,"Z",0,"Z",0,"R",14,"R",13,1
101189,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
101189,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",4,"R",2,1
101189,17,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",6,"R",2,1
101189,21,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11,"R",4,"Z",0,"Z",0,"R",13,"R",4,1
101189,22,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",29,"R",19,"Z",0,"Z",0,"R",32,"R",21,1
101240,6,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",36,"R",51,"Z",0,"Z",0,"R",39,"R",57,1
101240,7,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",36,"R",51,"Z",0,"Z",0,"R",39,"R",57,1
101240,13,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",13,"Z",0,"Z",0,"R",14,"R",17,1
101240,14,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",13,"Z",0,"Z",0,"R",14,"R",17,1
101240,22,"Z",0,"Z",0,"R",4,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",49,"R",64,"Z",0,"Z",0,"R",53,"R",74,1
101286,6,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59,"R",42,"R",0,"R",0,"R",63,"R",44,1
101286,7,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59,"R",42,"R",0,"R",0,"R",63,"R",44,1
101286,13,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",11,"R",0,"R",0,"R",8,"R",13,1
101286,14,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",11,"R",0,"R",0,"R",8,"R",13,1
101286,22,"R",0,"R",0,"R",5,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66,"R",53,"R",0,"R",0,"R",71,"R",57,1
101295,6,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",59,"Z",0,"Z",0,"R",42,"R",59,1
101295,7,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",59,"Z",0,"Z",0,"R",42,"R",59,1
101295,13,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",11,"Z",0,"Z",0,"R",7,"R",11,1
101295,14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",11,"Z",0,"Z",0,"R",7,"R",11,1
101295,22,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",70,"Z",0,"Z",0,"R",49,"R",70,1
101301,6,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",19,"Z",0,"Z",0,"R",21,"R",23,1
101301,7,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",19,"Z",0,"Z",0,"R",21,"R",23,1
101301,13,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",4,"R",2,1
101301,14,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",4,"R",2,1
101301,22,"Z",0,"Z",0,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",20,"Z",0,"Z",0,"R",25,"R",25,1
101347,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"Z",0,"R",10,"R",10,1
101347,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"Z",0,"R",10,"R",10,1
101347,13,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",4,"R",3,1
101347,14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",4,"R",3,1
101347,22,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",13,"Z",0,"Z",0,"R",14,"R",13,1
101365,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
101365,18,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",4,"R",2,1
101365,21,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"Z",0,"Z",0,"R",8,"R",2,1
101365,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"Z",0,"Z",0,"R",8,"R",2,1
101435,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"Z",0,"Z",0,"R",10,"R",1,1
101435,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",8,"R",4,1
101435,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",5,1
101435,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",10,"Z",0,"Z",0,"R",18,"R",10,1
101435,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
101435,9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,1
101435,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,1
101435,14,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"Z",0,"Z",0,"R",10,"R",2,1
101435,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
101435,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
101435,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
101435,22,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",13,"Z",0,"Z",0,"R",29,"R",13,1
101453,20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
101453,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
101453,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
101462,6,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",9,"R",5,1
101462,7,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",9,"R",5,1
101462,13,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",4,1
101462,14,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1,"R",0,"R",4,1
101462,22,"R",0,"R",0,"R",5,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",3,"R",1,"R",1,"R",9,"R",9,1
101471,6,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",5,"Z",0,"Z",0,"R",35,"R",10,1
101471,7,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",5,"Z",0,"Z",0,"R",35,"R",10,1
101471,13,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"R",4,1
101471,14,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"R",4,1
101471,22,"Z",0,"Z",0,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",6,"Z",0,"Z",0,"R",37,"R",14,1
101480,1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",57,"R",12,"Z",0,"Z",0,"R",58,"R",14,1
101480,2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",14,"Z",0,"Z",0,"R",18,"R",15,1
101480,3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",5,"R",2,1
101480,7,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",78,"R",27,"Z",0,"Z",0,"R",81,"R",31,1
101480,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",3,"R",3,1
101480,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",12,"R",6,"Z",0,"Z",0,"R",14,"R",6,1
101480,10,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",30,"R",20,"Z",0,"Z",0,"R",31,"R",23,1
101480,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
101480,14,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",46,"R",29,"Z",0,"Z",0,"R",49,"R",32,1
101480,18,"Z",0,"R",1,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",43,"Z",0,"Z",0,"R",22,"R",50,1
101480,21,"Z",0,"R",1,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",43,"Z",0,"Z",0,"R",22,"R",50,1
101480,22,"R",1,"R",2,"R",1,"R",10,"R",1,"Z",0,"R",1,"R",2,"R",3,"Z",0,"R",145,"R",99,"Z",0,"Z",0,"R",152,"R",113,1
101499,6,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",13,"R",0,"R",0,"R",21,"R",14,1
101499,7,"R",0,"R",0,"R",6,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",13,"R",0,"R",0,"R",21,"R",14,1
101499,13,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",6,1
101499,14,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",6,1
101499,22,"R",0,"R",0,"R",6,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17,"R",16,"R",0,"R",0,"R",23,"R",20,1
101505,6,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",22,"R",36,"Z",0,"Z",0,"R",27,"R",46,1
101505,7,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",22,"R",36,"Z",0,"Z",0,"R",27,"R",46,1
101505,13,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"R",12,"Z",0,"Z",0,"R",11,"R",15,1
101505,14,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"R",12,"Z",0,"Z",0,"R",11,"R",15,1
101505,22,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",32,"R",48,"Z",0,"Z",0,"R",38,"R",61,1
101514,6,"Z",0,"Z",0,"R",5,"R",11,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",51,"R",49,"Z",0,"Z",0,"R",56,"R",63,1
101514,7,"Z",0,"Z",0,"R",5,"R",11,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",51,"R",49,"Z",0,"Z",0,"R",56,"R",63,1
101514,13,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",7,"R",7,1
101514,14,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",7,"R",7,1
101514,22,"Z",0,"Z",0,"R",7,"R",15,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",56,"R",52,"Z",0,"Z",0,"R",63,"R",70,1
101523,6,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",15,"R",4,"R",0,"R",1,"R",16,"R",6,1
101523,7,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",15,"R",4,"R",0,"R",1,"R",16,"R",6,1
101523,13,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",7,"R",4,1
101523,14,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",7,"R",4,1
101523,22,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",20,"R",6,"R",0,"R",1,"R",23,"R",10,1
101541,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",1,1
101541,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",1,1
101541,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
101541,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",1,1
101541,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"Z",0,"Z",0,"R",9,"R",3,1
101541,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,1
101541,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",9,"Z",0,"Z",0,"R",12,"R",9,1
101541,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",10,"Z",0,"Z",0,"R",17,"R",10,1
101569,6,"Z",0,"Z",0,"R",13,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",14,"R",21,1
101569,7,"Z",0,"Z",0,"R",13,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",14,"R",21,1
101569,13,"Z",0,"Z",0,"R",4,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",6,"R",8,1
101569,14,"Z",0,"Z",0,"R",4,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",6,"R",8,1
101569,22,"Z",0,"Z",0,"R",17,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",20,"R",29,1
101587,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",5,"R",0,"R",0,"R",16,"R",5,1
101587,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",12,"R",0,"R",0,"R",15,"R",12,1
